product_id,brand,category,sub_category,price_bucket,price,intrinsic_quality,brand_strength,review_count,rating,num_purchases,color,size,delivery_days
2688,Nike,Footwear,Sports Shoes,price_mid,4180,0.7672649706276171,0.541765963900354,34,4.054729797252349,2951,Red,UK12,7
2689,H&M,Clothing,Tshirts,price_mid,1950,0.21224933340981758,0.29405611010045263,9,1.8135501649295742,995,Green,XXL,6
2690,Libas,Clothing,Tshirts,price_low,450,0.13711709013561488,0.6045079248403918,21,1.5768154155688188,625,Pink,M,4
2691,Zara,Footwear,Sandals,price_low,1470,0.0992135178868196,0.25440181591849576,1,,464,Black,UK8,7
2692,Adidas,Clothing,Kurtis,price_low,800,0.14320072222666871,0.9447144875939993,12,1.5285171110267426,398,Purple,S,4
2693,Libas,Clothing,Kurtis,price_mid,1360,0.867769572845782,0.9740812164479365,18,4.426766220491822,548,Brown,XXL,3
2694,H&M,Footwear,Boots,price_mid,3890,0.36902607673610044,0.24873867310075626,8,2.456243338847542,192,Black,UK8,3
2695,Levis,Clothing,Kurtis,price_mid,1640,0.7598150019193508,0.2586142678402872,1,,261,Brown,XXL,2
2696,H&M,Clothing,Kurtis,price_low,340,0.31248367823703166,0.5086587440188225,37,2.249680917555272,1517,Pink,L,6
2697,Maybelline,Cosmetics,Moisturizer,price_mid,1020,0.6787166741742142,0.44997387818279,48,3.7200848992234072,3378,Pink,Medium,1
2698,Nike,Footwear,Sandals,price_high,7270,0.7358485371665439,0.8632903834174339,47,3.9720278514502594,3518,Red,UK4,7
2699,Libas,Clothing,Tshirts,price_low,530,0.5620552157359407,0.7984208056598862,17,3.2805473128023825,589,White,S,3
2700,H&M,Footwear,Sports Shoes,price_mid,1500,0.4678523192977544,0.3387065013987838,0,,79,Brown,UK10,1
2701,Maybelline,Cosmetics,Moisturizer,price_low,340,0.27279433824351507,0.6830906061880438,93,2.0957905715941485,3320,Yellow,Medium,5
2702,Levis,Accessories,Watches,price_low,620,0.3634604161636437,0.9921932662006593,9,2.490389280704713,233,Red,Large,3
2703,Maybelline,Cosmetics,Moisturizer,price_mid,860,0.45433476222345764,0.34315568440308175,47,2.844468729319616,2510,Pink,Small,7
2704,Nike,Footwear,Flats,price_mid,3020,0.6291635703470105,0.3311330959315396,32,3.4919600978162992,1562,Pink,UK4,7
2705,Nike,Clothing,Dresses,price_high,6430,0.5541168798873216,0.8712932892570299,120,3.2235790585591633,4193,Black,M,7
2706,H&M,Footwear,Sports Shoes,price_mid,3320,0.6116632178177305,0.7605911475112748,53,3.4277297682294163,2065,Pink,UK12,2
2707,Maybelline,Cosmetics,Moisturizer,price_low,230,0.5041187379873265,0.3230762743364939,0,,0,Red,Large,7
2708,H&M,Clothing,Dresses,price_low,490,0.5841179035903313,0.37737250775905085,114,3.325082141269677,4189,Yellow,S,7
2709,Zara,Clothing,Dresses,price_low,740,0.42123543771835875,0.70811304069851,53,2.677385343557633,3610,Brown,XL,7
2710,Zara,Footwear,Sports Shoes,price_mid,2370,0.22845980243623806,0.1943030264031732,18,1.8672802549997494,756,Pink,UK8,6
2711,Levis,Clothing,Shirts,price_mid,1910,0.518530800013282,0.747208429416638,47,3.051577325953508,2593,Yellow,S,5
2712,Zara,Clothing,Tshirts,price_low,640,0.12184997009280493,0.08877726999504698,18,1.4671651729561843,749,Red,XL,2
2713,SwissBeauty,Cosmetics,Foundation,price_high,3300,0.7819728650366349,0.8861419441402527,54,4.147478230355829,3746,Black,Small,4
2714,Libas,Clothing,Jeans,price_mid,1490,0.2244857395016509,0.9017288454584014,51,1.876668745173432,4384,White,XL,3
2715,SwissBeauty,Cosmetics,Sunscreen,price_mid,1050,0.3541265743502223,0.6500632333712801,54,2.437762743515062,2513,Brown,Large,3
2716,Libas,Clothing,Tshirts,price_mid,1750,0.19950811553241132,0.8781776117222551,92,1.8100169783576714,3146,Yellow,XL,4
2717,Adidas,Footwear,Sports Shoes,price_low,930,0.5515213792926011,0.9582975869370727,60,3.201141594400392,2672,White,UK8,1
2718,Libas,Clothing,Tshirts,price_low,400,0.12185775427721265,0.47118454997636916,14,1.525653618579171,1043,Yellow,S,5
2719,H&M,Footwear,Sandals,price_low,1170,0.24031001102809765,0.7384748312346423,3,,386,Purple,UK10,3
2720,MAC,Cosmetics,Moisturizer,price_mid,1400,0.6518426123903682,0.5253337471424858,120,3.6216946130139336,5000,Purple,Large,6
2721,Nike,Footwear,Boots,price_high,14880,0.809504801362947,0.1301336805633201,46,4.229673039624194,2188,Red,UK4,7
2722,Puma,Accessories,Bags,price_high,9610,0.8695065221014829,0.07013957992143927,144,4.486229501419918,5000,Pink,Large,7
2723,SwissBeauty,Cosmetics,Lipstick,price_mid,1110,0.4980401284263365,0.5018642140008257,81,2.9703933138198346,3244,Black,Medium,1
2724,Nike,Clothing,Dresses,price_mid,2280,0.4954161610990668,0.44782201042440095,0,,148,Black,XL,1
2725,Adidas,Clothing,Shirts,price_high,6340,0.5964030753317695,0.7641147944920493,3,,304,White,S,3
2726,SwissBeauty,Cosmetics,Foundation,price_mid,1200,0.14849798976359566,0.8338938458517187,19,1.5962722004516385,785,Green,Large,5
2727,Libas,Clothing,Tshirts,price_mid,2090,0.6785180427211102,0.5861668987194243,12,3.6693691478642148,286,Blue,L,6
2728,Adidas,Clothing,Tshirts,price_mid,2060,0.5949699269832326,0.18593581390663672,69,3.366496446350724,3439,Pink,S,3
2729,Libas,Clothing,Shirts,price_mid,1170,0.6370181933111003,0.1555660521021882,24,3.558645089733674,2268,Purple,S,2
2730,H&M,Accessories,Watches,price_low,350,0.3459767396246209,0.8676148596676885,16,2.360734315133354,820,Blue,Medium,4
2731,Maybelline,Cosmetics,Lipstick,price_mid,1370,0.5362837057011678,0.8276138091698458,74,3.153604818266528,3847,Purple,Large,3
2732,Nike,Clothing,Dresses,price_high,4900,0.9281325978641181,0.7220070304418366,87,4.717402342618862,5000,White,M,7
2733,Nike,Footwear,Boots,price_mid,4530,0.432473413985682,0.4062872559846922,17,2.753823076096978,384,White,UK10,3
2734,Nike,Clothing,Tshirts,price_low,600,0.31262086096709907,0.1878984943677684,25,2.221506913839474,1127,Brown,L,2
2735,Zara,Clothing,Shirts,price_low,710,0.45336283239727504,0.34926178462831214,52,2.8021082868749256,3564,Brown,XXL,3
2736,Adidas,Footwear,Sports Shoes,price_mid,3540,0.7753063951025954,0.6226178095246192,143,4.088773706998749,4960,Brown,UK8,6
2737,Zara,Accessories,Bags,price_low,700,0.10801503093793739,0.9792061178021737,49,1.4085427607196974,2253,Brown,Small,4
2738,Adidas,Footwear,Sneakers,price_mid,5000,0.37697151544690766,0.09710088064966094,25,2.53829636275148,1231,Brown,UK12,1
2739,Adidas,Footwear,Sneakers,price_low,980,0.10535925621562757,0.532869503386547,76,1.4435579433353767,2621,Black,UK6,3
2740,Levis,Clothing,Kurtis,price_low,400,0.17517326728388852,0.6891373888273996,7,1.714079359131159,365,White,M,7
2741,SwissBeauty,Cosmetics,Moisturizer,price_low,130,0.14746951611077924,0.3143948030079725,19,1.586771394625118,1416,Yellow,Medium,1
2742,Adidas,Accessories,Watches,price_low,320,0.21767545455026963,0.8826538297616937,49,1.852976330124872,1472,Yellow,Small,1
2743,Nike,Clothing,Tshirts,price_low,290,0.45365925201084994,0.4409510756494397,35,2.815375149766898,2630,Blue,S,5
2744,Zara,Accessories,Watches,price_mid,2370,0.7223267436953966,0.31286208569829665,17,3.9214177515233795,597,Black,Small,6
2745,MAC,Cosmetics,Sunscreen,price_low,390,0.1737188268170414,0.97375346112074,8,1.696771305774634,520,Blue,Small,4
2746,Levis,Accessories,Watches,price_low,270,0.4778882737972508,0.30678602817979395,20,2.907042677543724,1377,Blue,Small,4
2747,Levis,Accessories,Caps,price_high,7620,0.8566398849739641,0.6158594794070977,55,4.436502887640343,4381,Brown,Large,2
2748,Adidas,Clothing,Kurtis,price_low,610,0.6383994206668451,0.4174032421725007,75,3.559924842932767,3940,Green,M,6
2749,H&M,Clothing,Shirts,price_mid,1230,0.2582242186565366,0.7821639357583883,85,2.0313131164754,3463,Black,M,1
2750,Adidas,Footwear,Sports Shoes,price_mid,4400,0.8440842073952249,0.7457553148558901,90,4.379088905317086,4082,Yellow,UK6,6
2751,Maybelline,Cosmetics,Sunscreen,price_mid,1060,0.33847792837813584,0.7600633660902769,41,2.3801342023007193,1879,White,Small,6
2752,Puma,Clothing,Tshirts,price_mid,1780,0.7729822895297993,0.8452851866731894,4,,274,White,M,3
2753,Maybelline,Cosmetics,Sunscreen,price_low,230,0.12021707852518419,0.2952415819069528,38,1.4898123682764433,1285,Red,Medium,6
2754,Levis,Accessories,Caps,price_low,660,0.21716212624952871,0.913527508316578,3,,335,Black,Small,7
2755,Puma,Footwear,Sneakers,price_mid,4380,0.7258893071397398,0.26214740434880346,4,,245,Purple,UK8,4
2756,Zara,Clothing,Shirts,price_high,8000,0.8793704556672719,0.04165804921103344,11,4.527179899868416,505,Pink,S,6
2757,Adidas,Footwear,Sports Shoes,price_mid,5000,0.6665514173089641,0.259585285218341,8,3.668073627089106,243,Black,UK8,6
2758,Maybelline,Cosmetics,Lipstick,price_mid,1060,0.509494428160193,0.5086591163780246,6,3.004850587935765,421,Black,Medium,4
2759,SwissBeauty,Cosmetics,Moisturizer,price_mid,590,0.4716314599389318,0.3893528257236025,59,2.8642123100313226,2407,Black,Large,2
2760,Nike,Accessories,Watches,price_high,12000,0.535735393207662,0.7993643785038291,61,3.1536814473289985,3332,Brown,Medium,1
2761,H&M,Accessories,Watches,price_mid,1700,0.621080763412284,0.8822070887658111,119,3.480058110284996,5000,Red,Small,5
2762,Adidas,Clothing,Kurtis,price_mid,2450,0.5034623610223588,0.5210553972934441,48,3.02373772928977,2488,Purple,M,5
2763,H&M,Clothing,Shirts,price_low,540,0.3919856336737571,0.12203524455141634,8,2.55940546105831,503,Red,L,2
2764,Puma,Clothing,Tshirts,price_low,360,0.44721974030387,0.7354165569606377,3,,0,Red,XXL,3
2765,MAC,Cosmetics,Moisturizer,price_mid,1920,0.411026470547538,0.2558475052157898,12,2.617945475238834,1324,Brown,Medium,7
2766,Adidas,Footwear,Sports Shoes,price_mid,3630,0.3349598688327676,0.6608295302782187,102,2.3462291810318665,3692,Green,UK8,7
2767,Maybelline,Cosmetics,Moisturizer,price_high,2900,0.4164853260799355,0.9062332150693955,55,2.6535189647354165,2205,Red,Small,5
2768,Adidas,Clothing,Tshirts,price_mid,1990,0.5774828475110847,0.3428480507961952,119,3.30584362758623,4572,Pink,XL,4
2769,Zara,Accessories,Watches,price_mid,1990,0.6386091839154554,0.32394777090631544,0,,153,White,Medium,6
2770,Adidas,Clothing,Jeans,price_low,380,0.2189152554435753,0.3574142130924639,0,,0,White,L,3
2771,SwissBeauty,Cosmetics,Moisturizer,price_low,230,0.5300287156230374,0.6226524821560435,53,3.097693362351766,2257,White,Medium,1
2772,Nike,Accessories,Caps,price_high,8340,0.7892583288297885,0.8873225821760312,51,4.161177271734339,4073,Black,Medium,3
2773,SwissBeauty,Cosmetics,Moisturizer,price_mid,1010,0.48831515463696,0.42440078599134,9,2.993328846143503,274,Pink,Large,4
2774,Puma,Footwear,Flats,price_mid,3450,0.32390129129325973,0.8867205836742547,0,,4,White,UK12,5
2775,Zara,Footwear,Sneakers,price_mid,3870,0.4002230121585742,0.20654490106524825,8,2.619044690647787,237,Green,UK4,7
2776,H&M,Clothing,Kurtis,price_low,550,0.38947014731103513,0.5756071990385649,80,2.5433299969304697,3018,Green,M,3
2777,Levis,Clothing,Kurtis,price_mid,1490,0.6076352322612523,0.7722933788807579,32,3.42006017579473,2550,White,XL,4
2778,Adidas,Footwear,Sports Shoes,price_low,1300,0.4957792649427111,0.04931470718173392,22,2.9504144245319006,1583,Brown,UK4,3
2779,Puma,Clothing,Dresses,price_mid,1230,0.2191390564259131,0.8543322483721665,70,1.8574642254946385,3617,White,M,3
2780,Maybelline,Cosmetics,Foundation,price_mid,720,0.5565316954907698,0.3459205577246547,47,3.2353290354678164,1584,Black,Small,3
2781,Puma,Clothing,Shirts,price_mid,1750,0.6757767232777403,0.855792062486138,38,3.6890942948404843,3236,Black,M,4
2782,Levis,Clothing,Kurtis,price_low,620,0.20851177464334195,0.7933083347895185,39,1.8523453963053635,1431,Blue,S,5
2783,SwissBeauty,Cosmetics,Sunscreen,price_low,220,0.47841372683628325,0.626537374596944,71,2.897139388127239,3846,Brown,Medium,6
2784,Zara,Clothing,Dresses,price_high,8000,0.8708091540089455,0.722654863343141,74,4.505824279509695,3002,Yellow,XXL,2
2785,Zara,Accessories,Watches,price_high,8890,0.9040475580861024,0.08934081281860051,12,4.670908947630738,603,Green,Medium,3
2786,Levis,Clothing,Shirts,price_mid,1560,0.8668017652528879,0.7483882933514118,27,4.461908070790652,2366,Brown,XXL,7
2787,SwissBeauty,Cosmetics,Sunscreen,price_low,280,0.30371310837285503,0.5625765450072836,0,,204,Blue,Large,5
2788,Libas,Clothing,Shirts,price_low,500,0.1081318542455241,0.277336778483803,17,1.3916158070308413,599,Pink,XXL,7
2789,Puma,Clothing,Tshirts,price_high,6160,0.5435317197655636,0.177843015790086,88,3.1872139983820245,4870,Yellow,XXL,7
2790,Adidas,Footwear,Sports Shoes,price_mid,3760,0.799575681814267,0.3792353479574021,75,4.2202596851788385,2736,Red,UK10,1
2791,Puma,Footwear,Sandals,price_mid,4030,0.39889136106407996,0.6386470409880904,33,2.603973941070689,1886,Black,UK12,4
2792,MAC,Cosmetics,Sunscreen,price_mid,1180,0.48792301874174454,0.14086402748468507,19,2.9542967379963074,774,Pink,Large,7
2793,H&M,Accessories,Belts,price_mid,1510,0.687623500588233,0.11255330104957684,35,3.778353794192364,1653,White,Medium,1
2794,Zara,Accessories,Bags,price_high,9430,0.5819928664626285,0.4623436589155655,74,3.3080596395305153,4476,Pink,Large,3
2795,Nike,Clothing,Dresses,price_low,610,0.7399045995599294,0.1334918750297187,46,3.9542699033631528,2303,Purple,XL,5
2796,Adidas,Clothing,Tshirts,price_low,800,0.5946518666238128,0.6338800079211443,38,3.3882541561816373,2077,Black,XXL,3
2797,Adidas,Accessories,Bags,price_mid,1600,0.47525842000797713,0.8607034172458004,77,2.9059820525172326,3602,Purple,Medium,5
2798,H&M,Clothing,Kurtis,price_mid,1910,0.5366661951301367,0.48598441292969397,29,3.1389599809110384,2530,White,L,5
2799,Libas,Clothing,Tshirts,price_mid,1930,0.3580559076777043,0.7734124281189093,59,2.4207625056376494,2349,Blue,M,4
2800,Puma,Clothing,Kurtis,price_mid,1950,0.3045491203036369,0.4440395906707715,0,,24,White,S,3
2801,Adidas,Footwear,Boots,price_mid,2720,0.7456682618147927,0.7295333145489732,136,3.9901499589247886,5000,White,UK6,3
2802,Libas,Clothing,Shirts,price_low,260,0.3752968598285243,0.7128679023441084,58,2.5053765412747344,1999,Pink,L,6
2803,MAC,Cosmetics,Foundation,price_low,480,0.4224742401807565,0.10077294721674157,0,,91,Purple,Large,6
2804,H&M,Clothing,Kurtis,price_mid,970,0.5732289024057534,0.3832176138461524,50,3.3054964109847753,2482,Pink,XXL,1
2805,Puma,Footwear,Sandals,price_high,9850,0.5727729848873263,0.6799040667553752,36,3.282978933748204,2410,Green,UK4,6
2806,Maybelline,Cosmetics,Sunscreen,price_mid,1270,0.6300432247358408,0.9233465461833563,94,3.522192401529606,5000,Black,Large,2
2807,Nike,Footwear,Sports Shoes,price_high,11150,0.9086221805340682,0.6738067328600855,23,4.648978931175825,755,Brown,UK12,4
2808,Nike,Clothing,Tshirts,price_mid,1630,0.5579831849961737,0.7790904051465894,62,3.2203419171343315,3527,Yellow,L,7
2809,Puma,Clothing,Tshirts,price_low,320,0.3629191320091018,0.4680955328850117,49,2.4473914907314094,2343,Green,XL,6
2810,Levis,Clothing,Shirts,price_high,7610,0.6914605958351773,0.3136482349022035,15,3.7642624910503844,584,Black,XL,7
2811,MAC,Cosmetics,Moisturizer,price_mid,820,0.7637179322055759,0.7035936770412617,9,4.0611279014388435,631,Red,Large,1
2812,Zara,Accessories,Bags,price_low,530,0.22115666346785662,0.8434809026476549,55,1.8605604761023602,2159,Green,Medium,7
2813,Puma,Clothing,Dresses,price_low,800,0.5003577870576447,0.4150805565512521,71,3.021852842076639,3297,White,XXL,3
2814,SwissBeauty,Cosmetics,Lipstick,price_mid,1110,0.27899799919687357,0.39034021965536636,12,2.0672787656031177,643,Blue,Small,7
2815,Puma,Clothing,Tshirts,price_mid,1240,0.38249791436354635,0.626622987223229,15,2.5679296912965426,1057,Green,XL,1
2816,H&M,Accessories,Caps,price_mid,2170,0.7862314106208353,0.1467467236735066,31,4.111200319488414,1402,Pink,Medium,7
2817,Maybelline,Cosmetics,Lipstick,price_mid,980,0.14501911566218348,0.37230153158356594,25,1.5950241856384721,1795,Purple,Large,7
2818,Adidas,Clothing,Tshirts,price_mid,2350,0.6896197904431183,0.6875325555527468,90,3.778130681812713,5000,Purple,S,2
2819,Puma,Footwear,Sports Shoes,price_low,1000,0.5549238325683538,0.057938689038735114,8,3.1880737492600684,200,Brown,UK4,6
2820,Puma,Footwear,Boots,price_mid,3140,0.5605375514745365,0.09971699518753463,42,3.2343133496550003,1832,Pink,UK10,1
2821,Levis,Clothing,Tshirts,price_high,4940,0.7330283320792919,0.5222275498794772,67,3.9129471670409903,3314,Purple,L,1
2822,Nike,Accessories,Watches,price_mid,3000,0.7444209052973821,0.011417919364534845,5,3.991104642141175,272,White,Medium,3
2823,Puma,Footwear,Sandals,price_low,1060,0.25376591377194796,0.6650121322510277,28,1.9922370898490303,2204,Brown,UK6,7
2824,Nike,Footwear,Sandals,price_low,1150,0.18938305008532724,0.4827803275662874,121,1.7509986704239462,4312,Black,UK6,1
2825,Nike,Footwear,Sports Shoes,price_mid,3670,0.6373422905378712,0.04932573927023021,38,3.538597622149789,1626,Brown,UK10,7
2826,Nike,Footwear,Flats,price_mid,3650,0.5484969227577557,0.29737302403406296,27,3.1799736288139617,1952,Black,UK8,5
2827,Puma,Footwear,Sandals,price_low,700,0.29632327332773617,0.7179240428373765,111,2.1856739034263315,5000,Yellow,UK12,6
2828,H&M,Clothing,Shirts,price_mid,970,0.6036202578443683,0.5645597556182602,75,3.429079469337884,3242,White,S,2
2829,Adidas,Clothing,Kurtis,price_low,800,0.04339457904883339,0.45062856884805147,14,1.1613114673413651,601,Brown,S,6
2830,H&M,Accessories,Bags,price_low,420,0.2732963438431196,0.5795771732275176,1,,276,Red,Medium,3
2831,Zara,Clothing,Dresses,price_low,470,0.17034551920844065,0.9013282313791896,112,1.6987941061722678,3884,Purple,M,4
2832,MAC,Cosmetics,Lipstick,price_mid,2000,0.6769951631839681,0.02508392595054909,42,3.707774884956429,2320,White,Medium,7
2833,Nike,Clothing,Dresses,price_high,5250,0.7960430880851773,0.7727026119355461,96,4.186674124021693,5000,Yellow,XXL,7
2834,Levis,Clothing,Jeans,price_low,520,0.0958803700585965,0.4486345219560942,54,1.3633856714495534,3843,Purple,S,4
2835,Zara,Clothing,Shirts,price_low,650,0.43591361583882116,0.34516115577606665,40,2.7447690287355124,2411,Green,S,3
2836,H&M,Clothing,Tshirts,price_high,4200,0.6426272128016015,0.08678055235264293,6,3.6314934925451388,570,Brown,XXL,6
2837,Adidas,Footwear,Boots,price_low,1380,0.30462534924731993,0.6028980646565243,32,2.2038339229259405,2540,White,UK4,7
2838,Nike,Footwear,Sneakers,price_mid,3800,0.5936013480432619,0.05698393205740826,59,3.3706253123164553,3352,Blue,UK6,3
2839,Zara,Accessories,Bags,price_low,450,0.17987863931648473,0.5408706278290701,20,1.6771446450010634,1362,Brown,Large,3
2840,Libas,Clothing,Jeans,price_low,470,0.32558702735257106,0.7639640259200955,0,,239,White,XL,7
2841,Libas,Clothing,Tshirts,price_low,640,0.447800019140928,0.8427915924370755,110,2.7738715575961077,5000,White,M,7
2842,H&M,Clothing,Kurtis,price_low,380,0.3745610745167679,0.26419666096675476,19,2.5297451421573833,584,White,L,7
2843,Levis,Accessories,Bags,price_high,5690,0.5828211410240821,0.00032229201640687766,42,3.3011382079163605,2150,Brown,Small,5
2844,Zara,Clothing,Shirts,price_mid,2330,0.23597852507346453,0.5414012975449087,41,1.9665935317700702,2813,Black,S,7
2845,Adidas,Clothing,Jeans,price_mid,2320,0.3661502120784463,0.5836761511191757,77,2.4789866938048366,3144,Pink,XL,4
2846,MAC,Cosmetics,Lipstick,price_high,5870,0.7787511493280238,0.3922047041853771,6,4.086877796353583,221,Purple,Medium,6
2847,Maybelline,Cosmetics,Foundation,price_mid,1290,0.8723835585722779,0.15170068417801996,11,4.436359158764021,557,Yellow,Medium,5
2848,Zara,Clothing,Kurtis,price_mid,1980,0.5389662604878783,0.608855072464575,4,,107,Black,XXL,7
2849,Libas,Clothing,Dresses,price_low,480,0.6261147969689586,0.5974591238945447,104,3.5016674101602066,4222,Black,S,2
2850,Zara,Footwear,Flats,price_mid,4010,0.9675643855924099,0.8623021352504141,89,4.887506207981419,3656,White,UK10,5
2851,Nike,Footwear,Sandals,price_mid,5000,0.40757579872599903,0.40626789736982494,39,2.610163814517664,1848,White,UK10,5
2852,H&M,Clothing,Kurtis,price_mid,1720,0.6188315324239827,0.08539897989611411,25,3.4388549424555004,2399,Yellow,L,1
2853,Levis,Clothing,Tshirts,price_mid,1120,0.46623139602362496,0.5396391970428509,3,,539,Green,L,2
